"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"3843","100611 (3843)","1845","910670 (1845)","1/1/2017 - 3/31/2017, Every day, Daily Average",2379,1891,2992
"3843","100611 (3843)","1963","809980 (1963)","1/1/2017 - 3/31/2017, Every day, Daily Average",2624,2371,2902
"3843","100611 (3843)","1975","80997A (1975)","1/1/2017 - 3/31/2017, Every day, Daily Average",2710,2288,3209
"3843","100611 (3843)","1977","810014 (1977)","1/1/2017 - 3/31/2017, Every day, Daily Average",2675,2118,3376
"3843","100611 (3843)","1994","910502 (1994)","1/1/2017 - 3/31/2017, Every day, Daily Average",2400,2059,2796
"3843","100611 (3843)","2041","910490 (2041)","1/1/2017 - 3/31/2017, Every day, Daily Average",2226,1539,3218
"3843","100611 (3843)","2089","910513 (2089)","1/1/2017 - 3/31/2017, Every day, Daily Average",2200,1004,4818
"3843","100611 (3843)","2113","910512 (2113)","1/1/2017 - 3/31/2017, Every day, Daily Average",2180,1858,2557
"3843","100611 (3843)","2129","910552 (2129)","1/1/2017 - 3/31/2017, Every day, Daily Average",2164,1888,2479
"3843","100611 (3843)","2156","910551 (2156)","1/1/2017 - 3/31/2017, Every day, Daily Average",2077,1704,2530
"3843","100611 (3843)","2163","910571 (2163)","1/1/2017 - 3/31/2017, Every day, Daily Average",2051,1761,2387
"3843","100611 (3843)","2169","910592 (2169)","1/1/2017 - 3/31/2017, Every day, Daily Average",2068,1728,2474
"3843","100611 (3843)","2176","910594 (2176)","1/1/2017 - 3/31/2017, Every day, Daily Average",2065,1760,2421
"3843","100611 (3843)","2178","910582 (2178)","1/1/2017 - 3/31/2017, Every day, Daily Average",2003,1706,2351
"3843","100611 (3843)","2214","910581 (2214)","1/1/2017 - 3/31/2017, Every day, Daily Average",1972,1647,2360
"3843","100611 (3843)","2249","910617 (2249)","1/1/2017 - 3/31/2017, Every day, Daily Average",1902,1613,2242
"3843","100611 (3843)","2266","910615 (2266)","1/1/2017 - 3/31/2017, Every day, Daily Average",1886,1598,2225
"3843","100611 (3843)","2273","910601 (2273)","1/1/2017 - 3/31/2017, Every day, Daily Average",1884,1560,2274
"3843","100611 (3843)","2318","910641 (2318)","1/1/2017 - 3/31/2017, Every day, Daily Average",1851,1496,2289
"3843","100611 (3843)","2319","910613 (2319)","1/1/2017 - 3/31/2017, Every day, Daily Average",1806,1508,2162
"3843","100611 (3843)","2336","910623 (2336)","1/1/2017 - 3/31/2017, Every day, Daily Average",1750,1470,2083
"3843","100611 (3843)","2355","507862 (2355)","1/1/2017 - 3/31/2017, Every day, Daily Average",1874,1533,2290
"3843","100611 (3843)","2367","910621 (2367)","1/1/2017 - 3/31/2017, Every day, Daily Average",1651,1423,1914
"3843","100611 (3843)","2380","507840 (2380)","1/1/2017 - 3/31/2017, Every day, Daily Average",1805,1499,2173
"3843","100611 (3843)","2398","910634 (2398)","1/1/2017 - 3/31/2017, Every day, Daily Average",1833,1517,2213
"3843","100611 (3843)","2436","507833 (2436)","1/1/2017 - 3/31/2017, Every day, Daily Average",1807,1481,2203
"3843","100611 (3843)","2441","910631 (2441)","1/1/2017 - 3/31/2017, Every day, Daily Average",1738,1463,2064
"3843","100611 (3843)","2471","507784 (2471)","1/1/2017 - 3/31/2017, Every day, Daily Average",1747,1427,2138
"3843","100611 (3843)","2478","910791 (2478)","1/1/2017 - 3/31/2017, Every day, Daily Average",1678,1400,2010
"3843","100611 (3843)","2492","507763 (2492)","1/1/2017 - 3/31/2017, Every day, Daily Average",1711,1345,2176
"3843","100611 (3843)","2508","910780 (2508)","1/1/2017 - 3/31/2017, Every day, Daily Average",1693,1411,2030
"3843","100611 (3843)","2533","910733 (2533)","1/1/2017 - 3/31/2017, Every day, Daily Average",2052,1640,2567
"3843","100611 (3843)","2570","910732 (2570)","1/1/2017 - 3/31/2017, Every day, Daily Average",1950,1550,2452
"3843","100611 (3843)","2576","507761 (2576)","1/1/2017 - 3/31/2017, Every day, Daily Average",1630,1300,2043
"3843","100611 (3843)","2579","910795 (2579)","1/1/2017 - 3/31/2017, Every day, Daily Average",1815,1442,2283
"3843","100611 (3843)","2583","910774 (2583)","1/1/2017 - 3/31/2017, Every day, Daily Average",1821,1570,2112
"3843","100611 (3843)","2598","910772 (2598)","1/1/2017 - 3/31/2017, Every day, Daily Average",1768,1427,2189
"3843","100611 (3843)","2600","910771 (2600)","1/1/2017 - 3/31/2017, Every day, Daily Average",1651,1362,2001
"3843","100611 (3843)","2606","910792 (2606)","1/1/2017 - 3/31/2017, Every day, Daily Average",1624,1380,1911
"3843","100611 (3843)","2611","910741 (2611)","1/1/2017 - 3/31/2017, Every day, Daily Average",1811,1446,2266
"3843","100611 (3843)","2616","910793 (2616)","1/1/2017 - 3/31/2017, Every day, Daily Average",1673,1384,2021
"3843","100611 (3843)","2626","910794 (2626)","1/1/2017 - 3/31/2017, Every day, Daily Average",1644,1369,1973
"3843","100611 (3843)","2628","508071 (2628)","1/1/2017 - 3/31/2017, Every day, Daily Average",2188,1746,2740
"3843","100611 (3843)","2630","910762 (2630)","1/1/2017 - 3/31/2017, Every day, Daily Average",1731,1389,2155
"3843","100611 (3843)","2636","910740 (2636)","1/1/2017 - 3/31/2017, Every day, Daily Average",1854,1480,2322
"3843","100611 (3843)","2638","910814 (2638)","1/1/2017 - 3/31/2017, Every day, Daily Average",1589,1316,1918
"3843","100611 (3843)","2669","507712 (2669)","1/1/2017 - 3/31/2017, Every day, Daily Average",1671,1278,2183
"3843","100611 (3843)","2685","910753 (2685)","1/1/2017 - 3/31/2017, Every day, Daily Average",1694,1407,2038
"3843","100611 (3843)","2687","507714 (2687)","1/1/2017 - 3/31/2017, Every day, Daily Average",1609,1246,2077
"3843","100611 (3843)","2713","507711 (2713)","1/1/2017 - 3/31/2017, Every day, Daily Average",1598,1238,2062
"3843","100611 (3843)","2718","910842 (2718)","1/1/2017 - 3/31/2017, Every day, Daily Average",1585,1312,1914
"3843","100611 (3843)","2720","910811 (2720)","1/1/2017 - 3/31/2017, Every day, Daily Average",1554,1268,1903
"3843","100611 (3843)","2743","910752 (2743)","1/1/2017 - 3/31/2017, Every day, Daily Average",1657,1381,1986
"3843","100611 (3843)","2745","910843 (2745)","1/1/2017 - 3/31/2017, Every day, Daily Average",1507,1238,1834
"3843","100611 (3843)","2756","508062 (2756)","1/1/2017 - 3/31/2017, Every day, Daily Average",2147,1703,2705
"3843","100611 (3843)","2771","910835 (2771)","1/1/2017 - 3/31/2017, Every day, Daily Average",1520,1262,1830
"3843","100611 (3843)","2786","507642 (2786)","1/1/2017 - 3/31/2017, Every day, Daily Average",1539,1200,1972
"3843","100611 (3843)","2814","508065 (2814)","1/1/2017 - 3/31/2017, Every day, Daily Average",2122,1656,2718
"3843","100611 (3843)","2827","910834 (2827)","1/1/2017 - 3/31/2017, Every day, Daily Average",1438,1175,1758
"3843","100611 (3843)","2830","910851 (2830)","1/1/2017 - 3/31/2017, Every day, Daily Average",1471,1217,1777
"3843","100611 (3843)","2837","507641 (2837)","1/1/2017 - 3/31/2017, Every day, Daily Average",1520,1175,1965
"3843","100611 (3843)","2850","910864 (2850)","1/1/2017 - 3/31/2017, Every day, Daily Average",1431,1151,1778
"3843","100611 (3843)","2862","507655 (2862)","1/1/2017 - 3/31/2017, Every day, Daily Average",1491,1154,1925
"3843","100611 (3843)","2872","508066 (2872)","1/1/2017 - 3/31/2017, Every day, Daily Average",2052,1660,2535
"3843","100611 (3843)","2874","910833 (2874)","1/1/2017 - 3/31/2017, Every day, Daily Average",1423,1169,1731
"3843","100611 (3843)","2887","507601 (2887)","1/1/2017 - 3/31/2017, Every day, Daily Average",1495,1165,1917
"3843","100611 (3843)","2908","910892 (2908)","1/1/2017 - 3/31/2017, Every day, Daily Average",1634,1319,2023
"3843","100611 (3843)","2911","910863 (2911)","1/1/2017 - 3/31/2017, Every day, Daily Average",1555,1289,1875
"3843","100611 (3843)","2921","507550 (2921)","1/1/2017 - 3/31/2017, Every day, Daily Average",1440,1105,1875
"3843","100611 (3843)","2925","508404 (2925)","1/1/2017 - 3/31/2017, Every day, Daily Average",2023,1611,2539
"3843","100611 (3843)","2927","910831 (2927)","1/1/2017 - 3/31/2017, Every day, Daily Average",1343,1105,1631
"3843","100611 (3843)","2930","910861 (2930)","1/1/2017 - 3/31/2017, Every day, Daily Average",1494,1183,1885
"3843","100611 (3843)","2934","507562 (2934)","1/1/2017 - 3/31/2017, Every day, Daily Average",1409,1089,1821
"3843","100611 (3843)","2937","507574 (2937)","1/1/2017 - 3/31/2017, Every day, Daily Average",1782,1182,2685
"3843","100611 (3843)","2947","508284 (2947)","1/1/2017 - 3/31/2017, Every day, Daily Average",1658,1308,2101
"3843","100611 (3843)","2948","507572 (2948)","1/1/2017 - 3/31/2017, Every day, Daily Average",1844,1228,2767
"3843","100611 (3843)","2952","910940 (2952)","1/1/2017 - 3/31/2017, Every day, Daily Average",1334,1088,1634
"3843","100611 (3843)","2953","507534 (2953)","1/1/2017 - 3/31/2017, Every day, Daily Average",1476,1114,1955
"3843","100611 (3843)","2958","508393 (2958)","1/1/2017 - 3/31/2017, Every day, Daily Average",1951,1551,2453
"3843","100611 (3843)","2960","508272 (2960)","1/1/2017 - 3/31/2017, Every day, Daily Average",1693,1344,2131
"3843","100611 (3843)","2961","910921 (2961)","1/1/2017 - 3/31/2017, Every day, Daily Average",1300,1028,1643
"3843","100611 (3843)","2963","507571 (2963)","1/1/2017 - 3/31/2017, Every day, Daily Average",1675,1100,2548
"3843","100611 (3843)","2964","507561 (2964)","1/1/2017 - 3/31/2017, Every day, Daily Average",1388,1045,1842
"3843","100611 (3843)","2969","508382 (2969)","1/1/2017 - 3/31/2017, Every day, Daily Average",1885,1505,2359
"3843","100611 (3843)","2970","508472 (2970)","1/1/2017 - 3/31/2017, Every day, Daily Average",1949,1583,2398
"3843","100611 (3843)","2971","508271 (2971)","1/1/2017 - 3/31/2017, Every day, Daily Average",1825,1444,2306
"3843","100611 (3843)","2973","508471 (2973)","1/1/2017 - 3/31/2017, Every day, Daily Average",1887,1547,2300
"3843","100611 (3843)","2988","507532 (2988)","1/1/2017 - 3/31/2017, Every day, Daily Average",1394,1051,1847
"3843","100611 (3843)","2991","910902 (2991)","1/1/2017 - 3/31/2017, Every day, Daily Average",1803,1377,2359
"3843","100611 (3843)","2996","910881 (2996)","1/1/2017 - 3/31/2017, Every day, Daily Average",1694,1378,2081
"3843","100611 (3843)","3002","508473 (3002)","1/1/2017 - 3/31/2017, Every day, Daily Average",1930,1544,2411
"3843","100611 (3843)","3011","508291 (3011)","1/1/2017 - 3/31/2017, Every day, Daily Average",1426,1103,1843
"3843","100611 (3843)","3012","910952 (3012)","1/1/2017 - 3/31/2017, Every day, Daily Average",1796,1479,2180
"3843","100611 (3843)","3013","910891 (3013)","1/1/2017 - 3/31/2017, Every day, Daily Average",1538,1217,1943
"3843","100611 (3843)","3014","910922 (3014)","1/1/2017 - 3/31/2017, Every day, Daily Average",1262,1025,1552
"3843","100611 (3843)","3018","910930 (3018)","1/1/2017 - 3/31/2017, Every day, Daily Average",1266,1030,1556
"3843","100611 (3843)","3019","910951 (3019)","1/1/2017 - 3/31/2017, Every day, Daily Average",1625,1344,1964
"3843","100611 (3843)","3028","407460 (3028)","1/1/2017 - 3/31/2017, Every day, Daily Average",1401,1014,1933
"3843","100611 (3843)","3029","508361 (3029)","1/1/2017 - 3/31/2017, Every day, Daily Average",1740,1409,2148
"3843","100611 (3843)","3031","508371 (3031)","1/1/2017 - 3/31/2017, Every day, Daily Average",1822,1471,2255
"3843","100611 (3843)","3033","508372 (3033)","1/1/2017 - 3/31/2017, Every day, Daily Average",1835,1490,2258
"3843","100611 (3843)","3035","508482 (3035)","1/1/2017 - 3/31/2017, Every day, Daily Average",1961,1608,2391
"3843","100611 (3843)","3042","508285 (3042)","1/1/2017 - 3/31/2017, Every day, Daily Average",1583,1244,2013
"3843","100611 (3843)","3044","508323 (3044)","1/1/2017 - 3/31/2017, Every day, Daily Average",1705,1363,2131
"3843","100611 (3843)","3046","508483 (3046)","1/1/2017 - 3/31/2017, Every day, Daily Average",1991,1657,2392
"3843","100611 (3843)","3047","508503 (3047)","1/1/2017 - 3/31/2017, Every day, Daily Average",1958,1618,2369
"3843","100611 (3843)","3052","910901 (3052)","1/1/2017 - 3/31/2017, Every day, Daily Average",1297,1048,1603
"3843","100611 (3843)","3053","508313 (3053)","1/1/2017 - 3/31/2017, Every day, Daily Average",1611,1274,2036
"3843","100611 (3843)","3057","508321 (3057)","1/1/2017 - 3/31/2017, Every day, Daily Average",1657,1321,2076
"3843","100611 (3843)","3059","508312 (3059)","1/1/2017 - 3/31/2017, Every day, Daily Average",1565,1217,2011
"3843","100611 (3843)","3069","910911 (3069)","1/1/2017 - 3/31/2017, Every day, Daily Average",1396,1117,1744
"3843","100611 (3843)","3073","407450 (3073)","1/1/2017 - 3/31/2017, Every day, Daily Average",1432,998,2054
"3843","100611 (3843)","3074","910910 (3074)","1/1/2017 - 3/31/2017, Every day, Daily Average",1690,1309,2181
"3843","100611 (3843)","3076","407446 (3076)","1/1/2017 - 3/31/2017, Every day, Daily Average",1500,1229,1829
"3843","100611 (3843)","3077","910960 (3077)","1/1/2017 - 3/31/2017, Every day, Daily Average",1717,1424,2069
"3843","100611 (3843)","3081","407384 (3081)","1/1/2017 - 3/31/2017, Every day, Daily Average",1910,1524,2392
"3843","100611 (3843)","3084","407381 (3084)","1/1/2017 - 3/31/2017, Every day, Daily Average",1824,1439,2311
"3843","100611 (3843)","3086","407421 (3086)","1/1/2017 - 3/31/2017, Every day, Daily Average",1694,1308,2193
"3843","100611 (3843)","3088","910973 (3088)","1/1/2017 - 3/31/2017, Every day, Daily Average",1164,938,1443
"3843","100611 (3843)","3091","407431 (3091)","1/1/2017 - 3/31/2017, Every day, Daily Average",1588,1242,2030
"3843","100611 (3843)","3094","407244 (3094)","1/1/2017 - 3/31/2017, Every day, Daily Average",1345,964,1874
"3843","100611 (3843)","3095","407420 (3095)","1/1/2017 - 3/31/2017, Every day, Daily Average",1692,1304,2195
"3843","100611 (3843)","3097","508502 (3097)","1/1/2017 - 3/31/2017, Every day, Daily Average",2007,1681,2395
"3843","100611 (3843)","3098","910912 (3098)","1/1/2017 - 3/31/2017, Every day, Daily Average",1349,1059,1717
"3843","100611 (3843)","3100","407241 (3100)","1/1/2017 - 3/31/2017, Every day, Daily Average",1290,951,1749
"3843","100611 (3843)","3103","508311 (3103)","1/1/2017 - 3/31/2017, Every day, Daily Average",1511,1182,1931
"3843","100611 (3843)","3104","407432 (3104)","1/1/2017 - 3/31/2017, Every day, Daily Average",1596,1256,2027
"3843","100611 (3843)","3106","407322 (3106)","1/1/2017 - 3/31/2017, Every day, Daily Average",1906,1580,2298
"3843","100611 (3843)","3108","407325 (3108)","1/1/2017 - 3/31/2017, Every day, Daily Average",1964,1510,2554
"3843","100611 (3843)","3110","407321 (3110)","1/1/2017 - 3/31/2017, Every day, Daily Average",1816,1508,2186
"3843","100611 (3843)","3111","508302 (3111)","1/1/2017 - 3/31/2017, Every day, Daily Average",1533,1196,1963
"3843","100611 (3843)","3113","407353 (3113)","1/1/2017 - 3/31/2017, Every day, Daily Average",1574,1118,2214
"3843","100611 (3843)","3114","407383 (3114)","1/1/2017 - 3/31/2017, Every day, Daily Average",1823,1382,2403
"3843","100611 (3843)","3116","508301 (3116)","1/1/2017 - 3/31/2017, Every day, Daily Average",1464,1133,1890
"3843","100611 (3843)","3117","407382 (3117)","1/1/2017 - 3/31/2017, Every day, Daily Average",1720,1312,2253
"3843","100611 (3843)","3119","407371 (3119)","1/1/2017 - 3/31/2017, Every day, Daily Average",1504,1134,1994
"3843","100611 (3843)","3120","407370 (3120)","1/1/2017 - 3/31/2017, Every day, Daily Average",1495,1143,1955
"3843","100611 (3843)","3121","407361 (3121)","1/1/2017 - 3/31/2017, Every day, Daily Average",1473,1141,1901
"3843","100611 (3843)","3123","910980 (3123)","1/1/2017 - 3/31/2017, Every day, Daily Average",1137,916,1410
"3843","100611 (3843)","3126","407360 (3126)","1/1/2017 - 3/31/2017, Every day, Daily Average",1386,1064,1805
"3843","100611 (3843)","3127","407324 (3127)","1/1/2017 - 3/31/2017, Every day, Daily Average",2013,1569,2581
"3843","100611 (3843)","3128","910972 (3128)","1/1/2017 - 3/31/2017, Every day, Daily Average",1385,1104,1735
"3843","100611 (3843)","3129","407351 (3129)","1/1/2017 - 3/31/2017, Every day, Daily Average",1383,1056,1809
"3843","100611 (3843)","3130","407323 (3130)","1/1/2017 - 3/31/2017, Every day, Daily Average",1908,1438,2531
"3843","100611 (3843)","3133","508524 (3133)","1/1/2017 - 3/31/2017, Every day, Daily Average",2085,1723,2522
"3843","100611 (3843)","3134","407331 (3134)","1/1/2017 - 3/31/2017, Every day, Daily Average",1791,1339,2394
"3843","100611 (3843)","3137","407344 (3137)","1/1/2017 - 3/31/2017, Every day, Daily Average",1524,1180,1967
"3843","100611 (3843)","3138","407341 (3138)","1/1/2017 - 3/31/2017, Every day, Daily Average",1720,1271,2326
"3843","100611 (3843)","3139","407310 (3139)","1/1/2017 - 3/31/2017, Every day, Daily Average",1773,1337,2349
"3843","100611 (3843)","3140","407342 (3140)","1/1/2017 - 3/31/2017, Every day, Daily Average",1424,1104,1835
"3843","100611 (3843)","3143","407343 (3143)","1/1/2017 - 3/31/2017, Every day, Daily Average",1387,1073,1792
"3843","100611 (3843)","3145","407301 (3145)","1/1/2017 - 3/31/2017, Every day, Daily Average",1867,1413,2465
"3843","100611 (3843)","3146","407170 (3146)","1/1/2017 - 3/31/2017, Every day, Daily Average",1585,1157,2169
"3843","100611 (3843)","3147","407352 (3147)","1/1/2017 - 3/31/2017, Every day, Daily Average",1358,1037,1778
"3843","100611 (3843)","3148","407332 (3148)","1/1/2017 - 3/31/2017, Every day, Daily Average",1877,1379,2554
"3843","100611 (3843)","3149","407302 (3149)","1/1/2017 - 3/31/2017, Every day, Daily Average",1916,1479,2481
"3843","100611 (3843)","3150","407303 (3150)","1/1/2017 - 3/31/2017, Every day, Daily Average",1861,1417,2442
"3843","100611 (3843)","3152","508522 (3152)","1/1/2017 - 3/31/2017, Every day, Daily Average",2130,1765,2570
"3843","100611 (3843)","3153","407242 (3153)","1/1/2017 - 3/31/2017, Every day, Daily Average",1236,891,1714
"3843","100611 (3843)","3158","508541 (3158)","1/1/2017 - 3/31/2017, Every day, Daily Average",2208,1807,2696
"3843","100611 (3843)","3160","407181 (3160)","1/1/2017 - 3/31/2017, Every day, Daily Average",1592,1196,2118
"3843","100611 (3843)","3162","407298 (3162)","1/1/2017 - 3/31/2017, Every day, Daily Average",1839,1356,2492
"3843","100611 (3843)","3163","407291 (3163)","1/1/2017 - 3/31/2017, Every day, Daily Average",1592,1261,2009
"3843","100611 (3843)","3166","407281 (3166)","1/1/2017 - 3/31/2017, Every day, Daily Average",1824,1298,2562
"3843","100611 (3843)","3168","407297 (3168)","1/1/2017 - 3/31/2017, Every day, Daily Average",1726,1315,2264
"3843","100611 (3843)","3171","508523 (3171)","1/1/2017 - 3/31/2017, Every day, Daily Average",2154,1802,2574
"3843","100611 (3843)","3173","910991 (3173)","1/1/2017 - 3/31/2017, Every day, Daily Average",1005,777,1299
"3843","100611 (3843)","3174","407252 (3174)","1/1/2017 - 3/31/2017, Every day, Daily Average",1582,1202,2081
"3843","100611 (3843)","3175","407282 (3175)","1/1/2017 - 3/31/2017, Every day, Daily Average",1738,1278,2362
"3843","100611 (3843)","3176","407251 (3176)","1/1/2017 - 3/31/2017, Every day, Daily Average",1655,1239,2209
"3843","100611 (3843)","3177","910974 (3177)","1/1/2017 - 3/31/2017, Every day, Daily Average",1073,852,1350
"3843","100611 (3843)","3178","407296 (3178)","1/1/2017 - 3/31/2017, Every day, Daily Average",1718,1321,2233
"3843","100611 (3843)","3181","407283 (3181)","1/1/2017 - 3/31/2017, Every day, Daily Average",1744,1234,2464
"3843","100611 (3843)","3185","407160 (3185)","1/1/2017 - 3/31/2017, Every day, Daily Average",1338,1016,1761
"3843","100611 (3843)","3188","407254 (3188)","1/1/2017 - 3/31/2017, Every day, Daily Average",1393,999,1941
"3843","100611 (3843)","3189","407295 (3189)","1/1/2017 - 3/31/2017, Every day, Daily Average",1679,1269,2221
"3843","100611 (3843)","3190","407253 (3190)","1/1/2017 - 3/31/2017, Every day, Daily Average",1538,1129,2094
"3843","100611 (3843)","3191","407284 (3191)","1/1/2017 - 3/31/2017, Every day, Daily Average",1736,1241,2426
"3843","100611 (3843)","3192","407182 (3192)","1/1/2017 - 3/31/2017, Every day, Daily Average",1489,1139,1945
"3843","100611 (3843)","3193","407183 (3193)","1/1/2017 - 3/31/2017, Every day, Daily Average",1576,1192,2083
"3843","100611 (3843)","3195","407271 (3195)","1/1/2017 - 3/31/2017, Every day, Daily Average",1677,1278,2199
"3843","100611 (3843)","3196","407161 (3196)","1/1/2017 - 3/31/2017, Every day, Daily Average",1357,1055,1745
"3843","100611 (3843)","3197","910971 (3197)","1/1/2017 - 3/31/2017, Every day, Daily Average",1035,809,1322
"3843","100611 (3843)","3198","407245 (3198)","1/1/2017 - 3/31/2017, Every day, Daily Average",1305,950,1791
"3843","100611 (3843)","3199","407272 (3199)","1/1/2017 - 3/31/2017, Every day, Daily Average",1580,1156,2158
"3843","100611 (3843)","3204","407262 (3204)","1/1/2017 - 3/31/2017, Every day, Daily Average",1522,1114,2078
"3843","100611 (3843)","3205","407260 (3205)","1/1/2017 - 3/31/2017, Every day, Daily Average",1390,1030,1874
"3843","100611 (3843)","3206","407261 (3206)","1/1/2017 - 3/31/2017, Every day, Daily Average",1368,989,1891
"3843","100611 (3843)","3208","407205 (3208)","1/1/2017 - 3/31/2017, Every day, Daily Average",1569,1174,2096
"3843","100611 (3843)","3209","407204 (3209)","1/1/2017 - 3/31/2017, Every day, Daily Average",1723,1294,2293
"3843","100611 (3843)","3210","407206 (3210)","1/1/2017 - 3/31/2017, Every day, Daily Average",1544,1176,2025
"3843","100611 (3843)","3211","407155 (3211)","1/1/2017 - 3/31/2017, Every day, Daily Average",1255,953,1652
"3843","100611 (3843)","3212","508551 (3212)","1/1/2017 - 3/31/2017, Every day, Daily Average",2299,1932,2734
"3843","100611 (3843)","3214","407195 (3214)","1/1/2017 - 3/31/2017, Every day, Daily Average",1306,978,1743
"3843","100611 (3843)","3215","407273 (3215)","1/1/2017 - 3/31/2017, Every day, Daily Average",1745,1245,2444
"3843","100611 (3843)","3216","407196 (3216)","1/1/2017 - 3/31/2017, Every day, Daily Average",1414,1074,1859
"3843","100611 (3843)","3217","508525 (3217)","1/1/2017 - 3/31/2017, Every day, Daily Average",2233,1851,2692
"3843","100611 (3843)","3218","407223 (3218)","1/1/2017 - 3/31/2017, Every day, Daily Average",1504,1127,2005
"3843","100611 (3843)","3219","407233 (3219)","1/1/2017 - 3/31/2017, Every day, Daily Average",1443,1069,1947
"3843","100611 (3843)","3220","407154 (3220)","1/1/2017 - 3/31/2017, Every day, Daily Average",1346,1002,1806
"3843","100611 (3843)","3221","407152 (3221)","1/1/2017 - 3/31/2017, Every day, Daily Average",1256,957,1647
"3843","100611 (3843)","3222","407191 (3222)","1/1/2017 - 3/31/2017, Every day, Daily Average",1410,1025,1939
"3843","100611 (3843)","3223","407234 (3223)","1/1/2017 - 3/31/2017, Every day, Daily Average",1193,863,1648
"3843","100611 (3843)","3225","407193 (3225)","1/1/2017 - 3/31/2017, Every day, Daily Average",1248,936,1663
"3843","100611 (3843)","3226","407231 (3226)","1/1/2017 - 3/31/2017, Every day, Daily Average",1128,825,1540
"3843","100611 (3843)","3227","407201 (3227)","1/1/2017 - 3/31/2017, Every day, Daily Average",1531,1141,2053
"3843","100611 (3843)","3229","407221 (3229)","1/1/2017 - 3/31/2017, Every day, Daily Average",1376,982,1927
"3843","100611 (3843)","3230","407211 (3230)","1/1/2017 - 3/31/2017, Every day, Daily Average",1526,1131,2058
"3843","100611 (3843)","3231","407212 (3231)","1/1/2017 - 3/31/2017, Every day, Daily Average",1689,1206,2364
"3843","100611 (3843)","3232","508552 (3232)","1/1/2017 - 3/31/2017, Every day, Daily Average",2365,2007,2785
"3843","100611 (3843)","3233","508582 (3233)","1/1/2017 - 3/31/2017, Every day, Daily Average",2307,1925,2764
"3843","100611 (3843)","3234","407203 (3234)","1/1/2017 - 3/31/2017, Every day, Daily Average",1350,984,1850
"3843","100611 (3843)","3236","407194 (3236)","1/1/2017 - 3/31/2017, Every day, Daily Average",1260,933,1700
"3843","100611 (3843)","3240","407222 (3240)","1/1/2017 - 3/31/2017, Every day, Daily Average",1516,1097,2094
"3843","100611 (3843)","3243","407192 (3243)","1/1/2017 - 3/31/2017, Every day, Daily Average",1268,933,1723
"3843","100611 (3843)","3246","407151 (3246)","1/1/2017 - 3/31/2017, Every day, Daily Average",1472,1155,1875
"3843","100611 (3843)","3247","407224 (3247)","1/1/2017 - 3/31/2017, Every day, Daily Average",1390,1026,1882
"3843","100611 (3843)","3248","407210 (3248)","1/1/2017 - 3/31/2017, Every day, Daily Average",1549,1091,2197
"3843","100611 (3843)","3252","407156 (3252)","1/1/2017 - 3/31/2017, Every day, Daily Average",1611,1183,2192
"3843","100611 (3843)","3253","407232 (3253)","1/1/2017 - 3/31/2017, Every day, Daily Average",1169,835,1635
"3843","100611 (3843)","3254","407111 (3254)","1/1/2017 - 3/31/2017, Every day, Daily Average",1497,1059,2114
"3843","100611 (3843)","3255","407120 (3255)","1/1/2017 - 3/31/2017, Every day, Daily Average",1241,907,1697
"3843","100611 (3843)","3257","407235 (3257)","1/1/2017 - 3/31/2017, Every day, Daily Average",1495,1059,2109
"3843","100611 (3843)","3261","508584 (3261)","1/1/2017 - 3/31/2017, Every day, Daily Average",2364,1973,2832
"3843","100611 (3843)","3262","407143 (3262)","1/1/2017 - 3/31/2017, Every day, Daily Average",1692,1233,2320
"3843","100611 (3843)","3263","407236 (3263)","1/1/2017 - 3/31/2017, Every day, Daily Average",1452,999,2109
"3843","100611 (3843)","3264","407061 (3264)","1/1/2017 - 3/31/2017, Every day, Daily Average",1050,730,1508
"3843","100611 (3843)","3267","407110 (3267)","1/1/2017 - 3/31/2017, Every day, Daily Average",1524,1092,2126
"3843","100611 (3843)","3269","406831 (3269)","1/1/2017 - 3/31/2017, Every day, Daily Average",1507,1232,1842
"3843","100611 (3843)","3270","406840 (3270)","1/1/2017 - 3/31/2017, Every day, Daily Average",1556,1211,1997
"3843","100611 (3843)","3271","508571 (3271)","1/1/2017 - 3/31/2017, Every day, Daily Average",2402,2038,2829
"3843","100611 (3843)","3272","407112 (3272)","1/1/2017 - 3/31/2017, Every day, Daily Average",1672,1190,2348
"3843","100611 (3843)","3273","100311 (3273)","1/1/2017 - 3/31/2017, Every day, Daily Average",842,550,1286
"3843","100611 (3843)","3275","407121 (3275)","1/1/2017 - 3/31/2017, Every day, Daily Average",1239,892,1719
"3843","100611 (3843)","3276","407131 (3276)","1/1/2017 - 3/31/2017, Every day, Daily Average",1447,1042,2007
"3843","100611 (3843)","3277","407065 (3277)","1/1/2017 - 3/31/2017, Every day, Daily Average",1138,812,1594
"3843","100611 (3843)","3281","407102 (3281)","1/1/2017 - 3/31/2017, Every day, Daily Average",1146,821,1598
"3843","100611 (3843)","3282","407144 (3282)","1/1/2017 - 3/31/2017, Every day, Daily Average",1515,1159,1980
"3843","100611 (3843)","3283","406911 (3283)","1/1/2017 - 3/31/2017, Every day, Daily Average",1464,1103,1943
"3843","100611 (3843)","3288","407062 (3288)","1/1/2017 - 3/31/2017, Every day, Daily Average",1122,802,1568
