"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"3843","100611 (3843)","4157","100681 (4157)","1/1/2016 - 3/31/2016, Every day, Daily Average",704,536,923
"3843","100611 (3843)","4158","101211 (4158)","1/1/2016 - 3/31/2016, Every day, Daily Average",1100,810,1492
"3843","100611 (3843)","4159","101216 (4159)","1/1/2016 - 3/31/2016, Every day, Daily Average",1073,824,1396
"3843","100611 (3843)","4160","100721 (4160)","1/1/2016 - 3/31/2016, Every day, Daily Average",546,393,756
"3843","100611 (3843)","4161","101201 (4161)","1/1/2016 - 3/31/2016, Every day, Daily Average",1123,849,1484
"3843","100611 (3843)","4162","100724 (4162)","1/1/2016 - 3/31/2016, Every day, Daily Average",584,430,792
"3843","100611 (3843)","4163","100683 (4163)","1/1/2016 - 3/31/2016, Every day, Daily Average",718,558,922
"3843","100611 (3843)","4164","100711 (4164)","1/1/2016 - 3/31/2016, Every day, Daily Average",595,443,798
"3843","100611 (3843)","4165","101166 (4165)","1/1/2016 - 3/31/2016, Every day, Daily Average",1186,936,1501
"3843","100611 (3843)","4167","101176 (4167)","1/1/2016 - 3/31/2016, Every day, Daily Average",1278,1013,1611
"3843","100611 (3843)","4168","406462 (4168)","1/1/2016 - 3/31/2016, Every day, Daily Average",1601,1151,2226
"3843","100611 (3843)","4171","100843 (4171)","1/1/2016 - 3/31/2016, Every day, Daily Average",757,556,1030
"3843","100611 (3843)","4172","100841 (4172)","1/1/2016 - 3/31/2016, Every day, Daily Average",473,317,704
"3843","100611 (3843)","4175","100844 (4175)","1/1/2016 - 3/31/2016, Every day, Daily Average",701,530,927
"3843","100611 (3843)","4183","100847 (4183)","1/1/2016 - 3/31/2016, Every day, Daily Average",563,407,778
"3843","100611 (3843)","4184","101215 (4184)","1/1/2016 - 3/31/2016, Every day, Daily Average",1134,885,1452
"3843","100611 (3843)","4185","100678 (4185)","1/1/2016 - 3/31/2016, Every day, Daily Average",989,762,1283
"3843","100611 (3843)","4187","100679 (4187)","1/1/2016 - 3/31/2016, Every day, Daily Average",915,705,1186
"3843","100611 (3843)","4188","100703 (4188)","1/1/2016 - 3/31/2016, Every day, Daily Average",746,584,952
"3843","100611 (3843)","4191","101202 (4191)","1/1/2016 - 3/31/2016, Every day, Daily Average",1168,890,1532
"3843","100611 (3843)","4192","100712 (4192)","1/1/2016 - 3/31/2016, Every day, Daily Average",635,484,832
"3843","100611 (3843)","4194","100955 (4194)","1/1/2016 - 3/31/2016, Every day, Daily Average",945,680,1311
"3843","100611 (3843)","4195","406401 (4195)","1/1/2016 - 3/31/2016, Every day, Daily Average",1632,1289,2065
"3843","100611 (3843)","4196","100702 (4196)","1/1/2016 - 3/31/2016, Every day, Daily Average",711,545,926
"3843","100611 (3843)","4197","101167 (4197)","1/1/2016 - 3/31/2016, Every day, Daily Average",1206,946,1537
"3843","100611 (3843)","4198","101123 (4198)","1/1/2016 - 3/31/2016, Every day, Daily Average",968,736,1271
"3843","100611 (3843)","4199","101177 (4199)","1/1/2016 - 3/31/2016, Every day, Daily Average",1304,1007,1688
"3843","100611 (3843)","4200","101111 (4200)","1/1/2016 - 3/31/2016, Every day, Daily Average",1074,818,1408
"3843","100611 (3843)","4201","100941 (4201)","1/1/2016 - 3/31/2016, Every day, Daily Average",877,598,1284
"3843","100611 (3843)","4202","100682 (4202)","1/1/2016 - 3/31/2016, Every day, Daily Average",742,571,963
"3843","100611 (3843)","4206","100944 (4206)","1/1/2016 - 3/31/2016, Every day, Daily Average",768,504,1168
"3843","100611 (3843)","4207","100846 (4207)","1/1/2016 - 3/31/2016, Every day, Daily Average",749,533,1051
"3843","100611 (3843)","4208","101124 (4208)","1/1/2016 - 3/31/2016, Every day, Daily Average",1091,813,1463
"3843","100611 (3843)","4210","100713 (4210)","1/1/2016 - 3/31/2016, Every day, Daily Average",666,508,871
"3843","100611 (3843)","4212","100705 (4212)","1/1/2016 - 3/31/2016, Every day, Daily Average",734,565,952
"3843","100611 (3843)","4213","101203 (4213)","1/1/2016 - 3/31/2016, Every day, Daily Average",1159,894,1501
"3843","100611 (3843)","4215","100707 (4215)","1/1/2016 - 3/31/2016, Every day, Daily Average",841,657,1075
"3843","100611 (3843)","4216","100842 (4216)","1/1/2016 - 3/31/2016, Every day, Daily Average",708,466,1074
"3843","100611 (3843)","4217","101191 (4217)","1/1/2016 - 3/31/2016, Every day, Daily Average",1292,1004,1661
"3843","100611 (3843)","4218","100845 (4218)","1/1/2016 - 3/31/2016, Every day, Daily Average",747,509,1095
"3843","100611 (3843)","4219","100684 (4219)","1/1/2016 - 3/31/2016, Every day, Daily Average",818,625,1069
"3843","100611 (3843)","4221","100686 (4221)","1/1/2016 - 3/31/2016, Every day, Daily Average",762,570,1017
"3843","100611 (3843)","4222","101114 (4222)","1/1/2016 - 3/31/2016, Every day, Daily Average",1111,812,1518
"3843","100611 (3843)","4223","101113 (4223)","1/1/2016 - 3/31/2016, Every day, Daily Average",1190,921,1537
"3843","100611 (3843)","4224","100722 (4224)","1/1/2016 - 3/31/2016, Every day, Daily Average",645,469,885
"3843","100611 (3843)","4225","100848 (4225)","1/1/2016 - 3/31/2016, Every day, Daily Average",688,493,958
"3843","100611 (3843)","4227","100723 (4227)","1/1/2016 - 3/31/2016, Every day, Daily Average",698,510,954
"3843","100611 (3843)","4228","100714 (4228)","1/1/2016 - 3/31/2016, Every day, Daily Average",734,558,964
"3843","100611 (3843)","4229","101212 (4229)","1/1/2016 - 3/31/2016, Every day, Daily Average",1158,810,1653
"3843","100611 (3843)","4230","100706 (4230)","1/1/2016 - 3/31/2016, Every day, Daily Average",797,611,1039
"3843","100611 (3843)","4232","101204 (4232)","1/1/2016 - 3/31/2016, Every day, Daily Average",1187,897,1569
"3843","100611 (3843)","4235","406463 (4235)","1/1/2016 - 3/31/2016, Every day, Daily Average",1587,1173,2145
"3843","100611 (3843)","4237","100852 (4237)","1/1/2016 - 3/31/2016, Every day, Daily Average",511,349,747
"3843","100611 (3843)","4238","100685 (4238)","1/1/2016 - 3/31/2016, Every day, Daily Average",877,675,1139
"3843","100611 (3843)","4239","101196 (4239)","1/1/2016 - 3/31/2016, Every day, Daily Average",1431,1164,1759
"3843","100611 (3843)","4240","101181 (4240)","1/1/2016 - 3/31/2016, Every day, Daily Average",1391,1127,1715
"3843","100611 (3843)","4241","101185 (4241)","1/1/2016 - 3/31/2016, Every day, Daily Average",1448,1136,1844
"3843","100611 (3843)","4244","100851 (4244)","1/1/2016 - 3/31/2016, Every day, Daily Average",808,568,1147
"3843","100611 (3843)","4247","100882 (4247)","1/1/2016 - 3/31/2016, Every day, Daily Average",946,737,1213
"3843","100611 (3843)","4250","100854 (4250)","1/1/2016 - 3/31/2016, Every day, Daily Average",770,550,1076
"3843","100611 (3843)","4251","101214 (4251)","1/1/2016 - 3/31/2016, Every day, Daily Average",1239,964,1590
"3843","100611 (3843)","4255","100864 (4255)","1/1/2016 - 3/31/2016, Every day, Daily Average",756,564,1013
"3843","100611 (3843)","4256","406406 (4256)","1/1/2016 - 3/31/2016, Every day, Daily Average",1622,1308,2010
"3843","100611 (3843)","4257","101205 (4257)","1/1/2016 - 3/31/2016, Every day, Daily Average",1227,947,1588
"3843","100611 (3843)","4258","100871 (4258)","1/1/2016 - 3/31/2016, Every day, Daily Average",776,597,1007
"3843","100611 (3843)","4262","101112 (4262)","1/1/2016 - 3/31/2016, Every day, Daily Average",1118,864,1446
"3843","100611 (3843)","4263","100875 (4263)","1/1/2016 - 3/31/2016, Every day, Daily Average",876,677,1133
"3843","100611 (3843)","4264","100881 (4264)","1/1/2016 - 3/31/2016, Every day, Daily Average",879,691,1117
"3843","100611 (3843)","4265","100943 (4265)","1/1/2016 - 3/31/2016, Every day, Daily Average",532,363,779
"3843","100611 (3843)","4266","101117 (4266)","1/1/2016 - 3/31/2016, Every day, Daily Average",944,739,1205
"3843","100611 (3843)","4268","101115 (4268)","1/1/2016 - 3/31/2016, Every day, Daily Average",1266,932,1719
"3843","100611 (3843)","4269","100855 (4269)","1/1/2016 - 3/31/2016, Every day, Daily Average",744,537,1030
"3843","100611 (3843)","4272","100872 (4272)","1/1/2016 - 3/31/2016, Every day, Daily Average",802,619,1038
"3843","100611 (3843)","4273","100893 (4273)","1/1/2016 - 3/31/2016, Every day, Daily Average",999,763,1306
"3843","100611 (3843)","4275","100956 (4275)","1/1/2016 - 3/31/2016, Every day, Daily Average",971,688,1369
"3843","100611 (3843)","4276","101206 (4276)","1/1/2016 - 3/31/2016, Every day, Daily Average",1315,1004,1721
"3843","100611 (3843)","4277","100861 (4277)","1/1/2016 - 3/31/2016, Every day, Daily Average",826,625,1090
"3843","100611 (3843)","4278","100942 (4278)","1/1/2016 - 3/31/2016, Every day, Daily Average",913,621,1342
"3843","100611 (3843)","4280","101119 (4280)","1/1/2016 - 3/31/2016, Every day, Daily Average",1084,830,1414
"3843","100611 (3843)","4281","101118 (4281)","1/1/2016 - 3/31/2016, Every day, Daily Average",971,766,1230
"3843","100611 (3843)","4282","100859 (4282)","1/1/2016 - 3/31/2016, Every day, Daily Average",859,635,1160
"3843","100611 (3843)","4284","100874 (4284)","1/1/2016 - 3/31/2016, Every day, Daily Average",903,709,1149
"3843","100611 (3843)","4286","100856 (4286)","1/1/2016 - 3/31/2016, Every day, Daily Average",803,566,1137
"3843","100611 (3843)","4287","101116 (4287)","1/1/2016 - 3/31/2016, Every day, Daily Average",1234,963,1580
"3843","100611 (3843)","4289","406470 (4289)","1/1/2016 - 3/31/2016, Every day, Daily Average",1803,1387,2343
"3843","100611 (3843)","4290","101213 (4290)","1/1/2016 - 3/31/2016, Every day, Daily Average",1275,938,1732
"3843","100611 (3843)","4293","101207 (4293)","1/1/2016 - 3/31/2016, Every day, Daily Average",1372,1077,1746
"3843","100611 (3843)","4294","101192 (4294)","1/1/2016 - 3/31/2016, Every day, Daily Average",1357,1074,1713
"3843","100611 (3843)","4295","100873 (4295)","1/1/2016 - 3/31/2016, Every day, Daily Average",859,662,1113
"3843","100611 (3843)","4296","100863 (4296)","1/1/2016 - 3/31/2016, Every day, Daily Average",865,652,1146
"3843","100611 (3843)","4299","101182 (4299)","1/1/2016 - 3/31/2016, Every day, Daily Average",1456,1179,1797
"3843","100611 (3843)","4300","101101 (4300)","1/1/2016 - 3/31/2016, Every day, Daily Average",1059,828,1354
"3843","100611 (3843)","4303","101105 (4303)","1/1/2016 - 3/31/2016, Every day, Daily Average",1224,977,1532
"3843","100611 (3843)","4304","101091 (4304)","1/1/2016 - 3/31/2016, Every day, Daily Average",1052,830,1332
"3843","100611 (3843)","4308","100891 (4308)","1/1/2016 - 3/31/2016, Every day, Daily Average",1001,790,1267
"3843","100611 (3843)","4309","101221 (4309)","1/1/2016 - 3/31/2016, Every day, Daily Average",1259,947,1673
"3843","100611 (3843)","4313","100862 (4313)","1/1/2016 - 3/31/2016, Every day, Daily Average",918,714,1179
"3843","100611 (3843)","4314","100857 (4314)","1/1/2016 - 3/31/2016, Every day, Daily Average",793,562,1118
"3843","100611 (3843)","4315","100953 (4315)","1/1/2016 - 3/31/2016, Every day, Daily Average",952,695,1303
"3843","100611 (3843)","4316","101227 (4316)","1/1/2016 - 3/31/2016, Every day, Daily Average",1434,1102,1865
"3843","100611 (3843)","4317","100858 (4317)","1/1/2016 - 3/31/2016, Every day, Daily Average",844,629,1131
"3843","100611 (3843)","4319","100894 (4319)","1/1/2016 - 3/31/2016, Every day, Daily Average",932,719,1207
"3843","100611 (3843)","4322","101195 (4322)","1/1/2016 - 3/31/2016, Every day, Daily Average",1570,1197,2057
"3843","100611 (3843)","4323","101104 (4323)","1/1/2016 - 3/31/2016, Every day, Daily Average",1159,918,1461
"3843","100611 (3843)","4324","101222 (4324)","1/1/2016 - 3/31/2016, Every day, Daily Average",1318,1011,1716
"3843","100611 (3843)","4329","100906 (4329)","1/1/2016 - 3/31/2016, Every day, Daily Average",918,692,1216
"3843","100611 (3843)","4330","101226 (4330)","1/1/2016 - 3/31/2016, Every day, Daily Average",1430,1149,1779
"3843","100611 (3843)","4331","100951 (4331)","1/1/2016 - 3/31/2016, Every day, Daily Average",1097,795,1513
"3843","100611 (3843)","4333","100895 (4333)","1/1/2016 - 3/31/2016, Every day, Daily Average",963,749,1236
"3843","100611 (3843)","4334","101193 (4334)","1/1/2016 - 3/31/2016, Every day, Daily Average",1400,1135,1726
"3843","100611 (3843)","4335","101102 (4335)","1/1/2016 - 3/31/2016, Every day, Daily Average",1140,890,1460
"3843","100611 (3843)","4336","100952 (4336)","1/1/2016 - 3/31/2016, Every day, Daily Average",1006,754,1341
"3843","100611 (3843)","4337","406464 (4337)","1/1/2016 - 3/31/2016, Every day, Daily Average",1716,1295,2273
"3843","100611 (3843)","4338","100901 (4338)","1/1/2016 - 3/31/2016, Every day, Daily Average",597,412,863
"3843","100611 (3843)","4339","100934 (4339)","1/1/2016 - 3/31/2016, Every day, Daily Average",896,612,1310
"3843","100611 (3843)","4340","100931 (4340)","1/1/2016 - 3/31/2016, Every day, Daily Average",883,632,1232
"3843","100611 (3843)","4346","100902 (4346)","1/1/2016 - 3/31/2016, Every day, Daily Average",710,511,986
"3843","100611 (3843)","4347","100853 (4347)","1/1/2016 - 3/31/2016, Every day, Daily Average",533,370,766
"3843","100611 (3843)","4354","101103 (4354)","1/1/2016 - 3/31/2016, Every day, Daily Average",1099,865,1395
"3843","100611 (3843)","4359","100905 (4359)","1/1/2016 - 3/31/2016, Every day, Daily Average",850,622,1159
"3843","100611 (3843)","4360","101223 (4360)","1/1/2016 - 3/31/2016, Every day, Daily Average",1362,1053,1761
"3843","100611 (3843)","4362","100903 (4362)","1/1/2016 - 3/31/2016, Every day, Daily Average",749,546,1026
"3843","100611 (3843)","4365","101225 (4365)","1/1/2016 - 3/31/2016, Every day, Daily Average",1494,1143,1951
"3843","100611 (3843)","4366","101224 (4366)","1/1/2016 - 3/31/2016, Every day, Daily Average",1389,1118,1724
"3843","100611 (3843)","4367","101093 (4367)","1/1/2016 - 3/31/2016, Every day, Daily Average",1084,808,1453
"3843","100611 (3843)","4369","100896 (4369)","1/1/2016 - 3/31/2016, Every day, Daily Average",986,770,1260
"3843","100611 (3843)","4370","101183 (4370)","1/1/2016 - 3/31/2016, Every day, Daily Average",1598,1201,2125
"3843","100611 (3843)","4371","101092 (4371)","1/1/2016 - 3/31/2016, Every day, Daily Average",1041,748,1446
"3843","100611 (3843)","4372","100915 (4372)","1/1/2016 - 3/31/2016, Every day, Daily Average",563,391,809
"3843","100611 (3843)","4374","100907 (4374)","1/1/2016 - 3/31/2016, Every day, Daily Average",910,672,1231
"3843","100611 (3843)","4377","100892 (4377)","1/1/2016 - 3/31/2016, Every day, Daily Average",1033,760,1402
"3843","100611 (3843)","4378","100898 (4378)","1/1/2016 - 3/31/2016, Every day, Daily Average",964,697,1333
"3843","100611 (3843)","4379","406381 (4379)","1/1/2016 - 3/31/2016, Every day, Daily Average",1748,1233,2476
"3843","100611 (3843)","4381","100933 (4381)","1/1/2016 - 3/31/2016, Every day, Daily Average",810,579,1131
"3843","100611 (3843)","4382","100932 (4382)","1/1/2016 - 3/31/2016, Every day, Daily Average",935,674,1296
"3843","100611 (3843)","4385","101261 (4385)","1/1/2016 - 3/31/2016, Every day, Daily Average",1161,904,1489
"3843","100611 (3843)","4387","101194 (4387)","1/1/2016 - 3/31/2016, Every day, Daily Average",1491,1161,1913
"3843","100611 (3843)","4388","100897 (4388)","1/1/2016 - 3/31/2016, Every day, Daily Average",992,763,1289
"3843","100611 (3843)","4389","100908 (4389)","1/1/2016 - 3/31/2016, Every day, Daily Average",673,468,966
"3843","100611 (3843)","4390","100904 (4390)","1/1/2016 - 3/31/2016, Every day, Daily Average",635,450,895
"3843","100611 (3843)","4391","100916 (4391)","1/1/2016 - 3/31/2016, Every day, Daily Average",597,410,868
"3843","100611 (3843)","4392","406382 (4392)","1/1/2016 - 3/31/2016, Every day, Daily Average",1751,1276,2402
"3843","100611 (3843)","4393","101241 (4393)","1/1/2016 - 3/31/2016, Every day, Daily Average",1389,991,1946
"3843","100611 (3843)","4394","101041 (4394)","1/1/2016 - 3/31/2016, Every day, Daily Average",681,478,969
"3843","100611 (3843)","4395","100971 (4395)","1/1/2016 - 3/31/2016, Every day, Daily Average",1038,774,1390
"3843","100611 (3843)","4397","101265 (4397)","1/1/2016 - 3/31/2016, Every day, Daily Average",1207,925,1573
"3843","100611 (3843)","4398","101231 (4398)","1/1/2016 - 3/31/2016, Every day, Daily Average",1422,1079,1873
"3843","100611 (3843)","4399","101266 (4399)","1/1/2016 - 3/31/2016, Every day, Daily Average",1267,981,1636
"3843","100611 (3843)","4400","101232 (4400)","1/1/2016 - 3/31/2016, Every day, Daily Average",1332,1102,1608
"3843","100611 (3843)","4401","101071 (4401)","1/1/2016 - 3/31/2016, Every day, Daily Average",1085,801,1468
"3843","100611 (3843)","4402","101081 (4402)","1/1/2016 - 3/31/2016, Every day, Daily Average",917,659,1274
"3843","100611 (3843)","4405","101234 (4405)","1/1/2016 - 3/31/2016, Every day, Daily Average",1519,1124,2051
"3843","100611 (3843)","4406","100967 (4406)","1/1/2016 - 3/31/2016, Every day, Daily Average",1023,745,1403
"3843","100611 (3843)","4407","406365 (4407)","1/1/2016 - 3/31/2016, Every day, Daily Average",1712,1356,2160
"3843","100611 (3843)","4408","406331 (4408)","1/1/2016 - 3/31/2016, Every day, Daily Average",1704,1398,2076
"3843","100611 (3843)","4412","101235 (4412)","1/1/2016 - 3/31/2016, Every day, Daily Average",1460,1198,1778
"3843","100611 (3843)","4414","101042 (4414)","1/1/2016 - 3/31/2016, Every day, Daily Average",749,515,1088
"3843","100611 (3843)","4415","101262 (4415)","1/1/2016 - 3/31/2016, Every day, Daily Average",1136,835,1544
"3843","100611 (3843)","4416","101085 (4416)","1/1/2016 - 3/31/2016, Every day, Daily Average",903,638,1276
"3843","100611 (3843)","4418","100965 (4418)","1/1/2016 - 3/31/2016, Every day, Daily Average",1031,786,1351
"3843","100611 (3843)","4419","10091A (4419)","1/1/2016 - 3/31/2016, Every day, Daily Average",616,422,897
"3843","100611 (3843)","4423","100911 (4423)","1/1/2016 - 3/31/2016, Every day, Daily Average",781,533,1144
"3843","100611 (3843)","4425","101084 (4425)","1/1/2016 - 3/31/2016, Every day, Daily Average",1067,766,1484
"3843","100611 (3843)","4426","101082 (4426)","1/1/2016 - 3/31/2016, Every day, Daily Average",782,540,1131
"3843","100611 (3843)","4427","101047 (4427)","1/1/2016 - 3/31/2016, Every day, Daily Average",774,531,1126
"3843","100611 (3843)","4428","100919 (4428)","1/1/2016 - 3/31/2016, Every day, Daily Average",742,530,1037
"3843","100611 (3843)","4429","101072 (4429)","1/1/2016 - 3/31/2016, Every day, Daily Average",940,674,1309
"3843","100611 (3843)","4431","406350 (4431)","1/1/2016 - 3/31/2016, Every day, Daily Average",1649,1387,1959
"3843","100611 (3843)","4432","101251 (4432)","1/1/2016 - 3/31/2016, Every day, Daily Average",1439,1086,1905
"3843","100611 (3843)","4433","100966 (4433)","1/1/2016 - 3/31/2016, Every day, Daily Average",1137,875,1476
"3843","100611 (3843)","4434","101264 (4434)","1/1/2016 - 3/31/2016, Every day, Daily Average",1238,932,1643
"3843","100611 (3843)","4435","101046 (4435)","1/1/2016 - 3/31/2016, Every day, Daily Average",1022,768,1359
"3843","100611 (3843)","4436","100914 (4436)","1/1/2016 - 3/31/2016, Every day, Daily Average",837,582,1202
"3843","100611 (3843)","4437","100964 (4437)","1/1/2016 - 3/31/2016, Every day, Daily Average",1078,831,1397
"3843","100611 (3843)","4438","101073 (4438)","1/1/2016 - 3/31/2016, Every day, Daily Average",1017,748,1382
"3843","100611 (3843)","4442","100921 (4442)","1/1/2016 - 3/31/2016, Every day, Daily Average",1031,716,1483
"3843","100611 (3843)","4444","101043 (4444)","1/1/2016 - 3/31/2016, Every day, Daily Average",935,673,1298
"3843","100611 (3843)","4445","100912 (4445)","1/1/2016 - 3/31/2016, Every day, Daily Average",866,645,1161
"3843","100611 (3843)","4446","100918 (4446)","1/1/2016 - 3/31/2016, Every day, Daily Average",791,582,1074
"3843","100611 (3843)","4447","101083 (4447)","1/1/2016 - 3/31/2016, Every day, Daily Average",801,558,1148
"3843","100611 (3843)","4449","100963 (4449)","1/1/2016 - 3/31/2016, Every day, Daily Average",1176,933,1481
"3843","100611 (3843)","4451","101008 (4451)","1/1/2016 - 3/31/2016, Every day, Daily Average",885,633,1235
"3843","100611 (3843)","4452","101001 (4452)","1/1/2016 - 3/31/2016, Every day, Daily Average",1003,760,1323
"3843","100611 (3843)","4453","100913 (4453)","1/1/2016 - 3/31/2016, Every day, Daily Average",932,697,1245
"3843","100611 (3843)","4454","405351 (4454)","1/1/2016 - 3/31/2016, Every day, Daily Average",2305,1917,2770
"3843","100611 (3843)","4455","10091D (4455)","1/1/2016 - 3/31/2016, Every day, Daily Average",869,652,1157
"3843","100611 (3843)","4457","100917 (4457)","1/1/2016 - 3/31/2016, Every day, Daily Average",612,426,877
"3843","100611 (3843)","4458","100983 (4458)","1/1/2016 - 3/31/2016, Every day, Daily Average",1044,735,1481
"3843","100611 (3843)","4459","406351 (4459)","1/1/2016 - 3/31/2016, Every day, Daily Average",1717,1388,2123
"3843","100611 (3843)","4460","406334 (4460)","1/1/2016 - 3/31/2016, Every day, Daily Average",1785,1449,2197
"3843","100611 (3843)","4461","101007 (4461)","1/1/2016 - 3/31/2016, Every day, Daily Average",969,701,1339
"3843","100611 (3843)","4462","406310 (4462)","1/1/2016 - 3/31/2016, Every day, Daily Average",1745,1287,2365
"3843","100611 (3843)","4464","101263 (4464)","1/1/2016 - 3/31/2016, Every day, Daily Average",1160,865,1555
"3843","100611 (3843)","4465","101044 (4465)","1/1/2016 - 3/31/2016, Every day, Daily Average",983,742,1300
"3843","100611 (3843)","4467","101045 (4467)","1/1/2016 - 3/31/2016, Every day, Daily Average",1046,797,1372
"3843","100611 (3843)","4468","101267 (4468)","1/1/2016 - 3/31/2016, Every day, Daily Average",1326,1009,1741
"3843","100611 (3843)","4473","101066 (4473)","1/1/2016 - 3/31/2016, Every day, Daily Average",1065,805,1408
"3843","100611 (3843)","4474","10099A (4474)","1/1/2016 - 3/31/2016, Every day, Daily Average",956,687,1328
"3843","100611 (3843)","4475","100981 (4475)","1/1/2016 - 3/31/2016, Every day, Daily Average",1008,760,1336
"3843","100611 (3843)","4476","101006 (4476)","1/1/2016 - 3/31/2016, Every day, Daily Average",1003,751,1338
"3843","100611 (3843)","4477","101065 (4477)","1/1/2016 - 3/31/2016, Every day, Daily Average",976,689,1382
"3843","100611 (3843)","4478","10091E (4478)","1/1/2016 - 3/31/2016, Every day, Daily Average",760,541,1067
"3843","100611 (3843)","4479","10091B (4479)","1/1/2016 - 3/31/2016, Every day, Daily Average",749,523,1072
"3843","100611 (3843)","4480","101257 (4480)","1/1/2016 - 3/31/2016, Every day, Daily Average",1363,1026,1810
"3843","100611 (3843)","4482","10091C (4482)","1/1/2016 - 3/31/2016, Every day, Daily Average",647,450,928
"3843","100611 (3843)","4483","101031 (4483)","1/1/2016 - 3/31/2016, Every day, Daily Average",1005,769,1312
"3843","100611 (3843)","4486","101034 (4486)","1/1/2016 - 3/31/2016, Every day, Daily Average",941,665,1330
"3843","100611 (3843)","4487","101002 (4487)","1/1/2016 - 3/31/2016, Every day, Daily Average",1029,780,1356
"3843","100611 (3843)","4489","100982 (4489)","1/1/2016 - 3/31/2016, Every day, Daily Average",976,681,1397
"3843","100611 (3843)","4490","101064 (4490)","1/1/2016 - 3/31/2016, Every day, Daily Average",1002,698,1437
"3843","100611 (3843)","4491","406332 (4491)","1/1/2016 - 3/31/2016, Every day, Daily Average",1728,1466,2036
"3843","100611 (3843)","4493","101061 (4493)","1/1/2016 - 3/31/2016, Every day, Daily Average",847,591,1212
"3843","100611 (3843)","4498","101067 (4498)","1/1/2016 - 3/31/2016, Every day, Daily Average",1072,786,1461
"3843","100611 (3843)","4499","101271 (4499)","1/1/2016 - 3/31/2016, Every day, Daily Average",1098,821,1466
"3843","100611 (3843)","4500","101277 (4500)","1/1/2016 - 3/31/2016, Every day, Daily Average",1164,873,1550
"3843","100611 (3843)","4501","101005 (4501)","1/1/2016 - 3/31/2016, Every day, Daily Average",1051,804,1372
"3843","100611 (3843)","4503","406312 (4503)","1/1/2016 - 3/31/2016, Every day, Daily Average",1761,1296,2392
"3843","100611 (3843)","4504","10091F (4504)","1/1/2016 - 3/31/2016, Every day, Daily Average",911,621,1335
"3843","100611 (3843)","4505","101252 (4505)","1/1/2016 - 3/31/2016, Every day, Daily Average",1418,1028,1955
"3843","100611 (3843)","4506","101003 (4506)","1/1/2016 - 3/31/2016, Every day, Daily Average",1104,839,1451
"3843","100611 (3843)","4507","100984 (4507)","1/1/2016 - 3/31/2016, Every day, Daily Average",695,487,990
"3843","100611 (3843)","4508","101253 (4508)","1/1/2016 - 3/31/2016, Every day, Daily Average",1317,956,1813
"3843","100611 (3843)","4511","101004 (4511)","1/1/2016 - 3/31/2016, Every day, Daily Average",1074,808,1425
"3843","100611 (3843)","4512","101063 (4512)","1/1/2016 - 3/31/2016, Every day, Daily Average",1160,810,1660
"3843","100611 (3843)","4513","101276 (4513)","1/1/2016 - 3/31/2016, Every day, Daily Average",1205,917,1583
"3843","100611 (3843)","4514","101062 (4514)","1/1/2016 - 3/31/2016, Every day, Daily Average",884,618,1263
"3843","100611 (3843)","4515","101255 (4515)","1/1/2016 - 3/31/2016, Every day, Daily Average",1302,977,1734
"3843","100611 (3843)","4516","101033 (4516)","1/1/2016 - 3/31/2016, Every day, Daily Average",960,699,1316
"3843","100611 (3843)","4517","101032 (4517)","1/1/2016 - 3/31/2016, Every day, Daily Average",1039,752,1434
"3843","100611 (3843)","4519","100998 (4519)","1/1/2016 - 3/31/2016, Every day, Daily Average",833,579,1196
"3843","100611 (3843)","4520","101254 (4520)","1/1/2016 - 3/31/2016, Every day, Daily Average",1269,890,1807
"3843","100611 (3843)","4521","100991 (4521)","1/1/2016 - 3/31/2016, Every day, Daily Average",677,473,967
"3843","100611 (3843)","4523","101256 (4523)","1/1/2016 - 3/31/2016, Every day, Daily Average",1164,880,1538
"3843","100611 (3843)","4524","101052 (4524)","1/1/2016 - 3/31/2016, Every day, Daily Average",870,615,1230
"3843","100611 (3843)","4525","101055 (4525)","1/1/2016 - 3/31/2016, Every day, Daily Average",1091,814,1461
"3843","100611 (3843)","4527","101272 (4527)","1/1/2016 - 3/31/2016, Every day, Daily Average",1056,797,1397
"3843","100611 (3843)","4528","101275 (4528)","1/1/2016 - 3/31/2016, Every day, Daily Average",1193,872,1631
"3843","100611 (3843)","4529","100997 (4529)","1/1/2016 - 3/31/2016, Every day, Daily Average",822,592,1139
"3843","100611 (3843)","4531","101021 (4531)","1/1/2016 - 3/31/2016, Every day, Daily Average",1082,744,1572
"3843","100611 (3843)","4532","101014 (4532)","1/1/2016 - 3/31/2016, Every day, Daily Average",1098,818,1472
"3843","100611 (3843)","4533","406230 (4533)","1/1/2016 - 3/31/2016, Every day, Daily Average",1867,1522,2289
"3843","100611 (3843)","4535","101274 (4535)","1/1/2016 - 3/31/2016, Every day, Daily Average",1097,790,1522
"3843","100611 (3843)","4537","101054 (4537)","1/1/2016 - 3/31/2016, Every day, Daily Average",1061,781,1440
"3843","100611 (3843)","4538","101011 (4538)","1/1/2016 - 3/31/2016, Every day, Daily Average",1204,924,1568
"3843","100611 (3843)","4539","406340 (4539)","1/1/2016 - 3/31/2016, Every day, Daily Average",1860,1491,2319
